name,link,price,mileage,BHP,transmission,fuel,owners,body,ULEZ,engine,year
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206217025260,"£5,495",114000,138,Manual,Diesel,,Hatchback,,2.0L,2010 (10 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202201281875779,"£6,699",99649,207,Manual,Petrol,,Hatchback,ULEZ,2.0L,2010 (10 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202205205936566,"£5,950",105000,168,Automatic,Diesel,3,Hatchback,,2.0L,2010 (60 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206206982258,"£5,399",114026,138,Manual,Diesel,3,Hatchback,,2.0L,2010 (10 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206227060827,"£4,921",87210,158,Automatic,Petrol,5,Hatchback,ULEZ,1.4L,2010 (10 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202204134625421,"£7,990",81619,207,Manual,Petrol,2,Hatchback,ULEZ,2.0L,2010 (10 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206056490072,"£4,500",125000,207,Manual,Petrol,,Hatchback,ULEZ,2.0L,2010 (59 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202205286255441,"£7,000",95800,207,Automatic,Petrol,3,Hatchback,ULEZ,2.0L,2010 (60 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202205306330783,"£9,650",107000,261,Automatic,Petrol,8,Hatchback,ULEZ,2.0L,2010 (10 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206166866433,"£4,995",119000,138,Manual,Diesel,,Hatchback,,2.0L,2010 (60 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202204275104892,"£6,295",109000,207,Manual,Petrol,6,Hatchback,ULEZ,2.0L,2010 (10 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206096622493,"£5,295",106000,138,Manual,Diesel,4,Hatchback,,2.0L,2010 (60 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206116691669,"£3,895",143000,138,Manual,Diesel,4,Hatchback,,2.0L,2010 (59 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206217011891,"£5,695",107408,168,Manual,Diesel,3,Hatchback,,2.0L,2010 (10 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202205035291307,"£10,500",62850,261,Automatic,Petrol,5,Hatchback,ULEZ,2.0L,2010 (60 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206277191863,"£5,150",114869,158,Manual,Petrol,3,Hatchback,ULEZ,1.4L,2010 (60 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202203073291357,"£4,995",124000,123,Manual,Petrol,3,Hatchback,ULEZ,1.4L,2010 (60 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202204255025902,"£6,495",91000,207,Manual,Petrol,,Hatchback,ULEZ,2.0L,2010 (60 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202205215948494,"£7,995",100778,207,Automatic,Petrol,3,Hatchback,ULEZ,2.0L,2010 (10 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206237091749,"£4,995",136900,158,Automatic,Petrol,,Hatchback,ULEZ,1.4L,2010 (60 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202204194787128,"£4,890",127000,138,Manual,Diesel,6,Hatchback,,2.0L,2010 (60 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202203033165042,"£6,500",98000,168,Manual,Diesel,,Hatchback,,2.0L,2010 (10 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206277218528,"£3,495",130000,138,Manual,Diesel,2,Hatchback,,2.0L,2011 (61 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206146786180,"£8,499",55620,138,Manual,Diesel,3,Hatchback,,2.0L,2011 (11 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206016391625,"£13,495",55000,261,Manual,Petrol,3,Hatchback,ULEZ,2.0L,2011 (11 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206126727224,"£6,250",88000,158,Manual,Petrol,4,Hatchback,ULEZ,1.4L,2011 (11 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202205125620535,"£12,995",30000,207,Automatic,Petrol,,Hatchback,ULEZ,2.0L,2011 (11 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206076540307,"£8,500",30602,,Automatic,Petrol,,Hatchback,,1.4L,2011 (61 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206237087201,"£6,499",87954,138,Automatic,Diesel,,Hatchback,,2.0L,2011 (11 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206277198335,"£7,000",80000,138,Manual,Diesel,,Hatchback,,2.0L,2011 (11 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202204014214722,"£8,799",44000,158,Manual,Petrol,,Hatchback,ULEZ,1.4L,2011 (61 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202205205910387,"£4,995",134000,138,Manual,Diesel,3,Hatchback,,2.0L,2011 (11 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206116693230,"£6,490",84000,138,Manual,Diesel,,Hatchback,,2.0L,2011 (60 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202203284015954,"£7,800",55000,158,Manual,Petrol,4,Hatchback,ULEZ,1.4L,2011 (11 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202205065425246,"£4,995",120000,123,Manual,Petrol,3,Hatchback,ULEZ,1.4L,2011 (11 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206136761937,"£7,499",66000,123,Manual,Petrol,,Hatchback,ULEZ,1.4L,2011 (60 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206136753209,"£7,995",61729,123,Manual,Petrol,3,Hatchback,ULEZ,1.4L,2011 (61 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206216995470,"£6,795",99000,158,Automatic,Petrol,6,Hatchback,ULEZ,1.4L,2011 (11 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202206237098104,"£4,495",151000,138,Manual,Diesel,2,Hatchback,,2.0L,2011 (61 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202205225985573,"£3,850",125000,168,Manual,Diesel,3,Hatchback,,2.0L,2011 (11 reg)
Volkswagen Scirocco,https://www.autotrader.co.uk/car-details/202201171430489,"£5,475",88000,168,Manual,Diesel,,Hatchback,,2.0L,2011 (11 reg)
